bus_stop_name,municipality,operator_1,operator_2,operator_3,route_type_1,route_type_2,route_type_3,note,longitude,latitude,prefecture
生田折返場,神奈川中央交通（株）,淵24,,,1,,,,139.53455128113896,35.61499392358417,神奈川県
生田折返場,小田急バス（株）,"向ヶ丘遊園駅〜生田折返場,読02,読04,読05,新02,新03,生田折返場〜西菅団地,生田折返場〜新百合ヶ丘駅,生田折返場〜百合ヶ丘駅",,,"1,1,1,1,1,1,1,1,1",,,,139.53455128113896,35.61499392358417,神奈川県
読売ランド前駅,小田急バス（株）,"読01,読02,読04,読05,新02,新03,生田折返場〜西菅団地,生田折返場〜新百合ヶ丘駅,生田折返場〜百合ヶ丘駅",,,"1,1,1,1,1,1,1,1,1",,,,139.52926782357315,35.61474277376834,神奈川県
読売ランド駅前,神奈川中央交通（株）,淵24,,,1,,,,139.52926782357315,35.61474277376834,神奈川県
藤野中学校入口,神奈川中央交通西（株）,湖23,,,1,,,,139.15597918484664,35.61469099253885,神奈川県
生田駅,川崎市,"生01,生02,生03",,,"2,2,2",,,,139.54044718113133,35.61468148433755,神奈川県
生田大橋,小田急バス（株）,向13,,,1,,,,139.54524427753546,35.614530406027214,神奈川県
金程中学校前,小田急バス（株）,新04,,,1,,,,139.5003144583354,35.61449160455635,神奈川県
勝瀬橋,神奈川中央交通西（株）,湖23,,,1,,,,139.17067882789925,35.614412286160075,神奈川県
西生田中学校入口,神奈川中央交通（株）,淵24,,,1,,,,139.52347357528453,35.61437246408206,神奈川県
西生田中学校入口,小田急バス（株）,"読01,新02,新03,生田折返場〜新百合ヶ丘駅,生田折返場〜百合ヶ丘駅",,,"1,1,1,1,1",,,,139.52347357528453,35.61437246408206,神奈川県
相模湖総合事務所前,神奈川中央交通（株）・神奈川中央交通西（株）,湖21,,,1,,,,139.1885447325203,35.61434794030809,神奈川県
相模湖総合事務所前,神奈川中央交通西（株）,湖22,,,1,,,,139.1885447325203,35.61434794030809,神奈川県
名倉,富士急バス（株）,【上野原】名倉線,,,1,,,,139.14087954502085,35.61426213592973,神奈川県
のぼりとスイミングクラブ前,長尾台コミュニティ交通導入推進協議会,長尾台地区：あじさい号,,,1,,,,139.571870580058,35.61419601679274,神奈川県
宿河原,川崎市,"登05,登06",,,"2,2",,,,139.576592791667,35.61417709537995,神奈川県
津久井やまゆり園前,神奈川中央交通（株）・神奈川中央交通西（株）,湖28,,,1,,,,139.213651372031,35.61414827665348,神奈川県
千代ヶ丘三丁目,小田急バス（株）,"新02,新09",,,"1,1",,,,139.5098604639658,35.61414942304405,神奈川県
黒川,神奈川中央交通（株）,"鶴21,鶴22,柿26,柿27",,,"1,1,1,1",,,,139.46973415849274,35.614127996684516,神奈川県
黒川,小田急バス（株）,"柿24　柿生駅北口〜若葉台駅,柿24　調布駅南口〜柿生駅北口,柿24　稲城駅〜柿生駅北口,若11",,,"1,1,1,1",,,,139.46973415849274,35.614127996684516,神奈川県
飯室,東急バス（株）,"向02,向01",,,"1,1",,,,139.56687800826015,35.61396540947332,神奈川県
飯室,川崎市,溝06,,,2,,,,139.56687800826015,35.61396540947332,神奈川県
吉野,神奈川中央交通西（株）,湖23,,,1,,,,139.16811269767683,35.613945596604765,神奈川県
相模湖大橋,神奈川中央交通（株）・神奈川中央交通西（株）,湖21,,,1,,,,139.1952532930854,35.613860777113146,神奈川県
相模湖大橋,神奈川中央交通西（株）,湖22,,,1,,,,139.1952532930854,35.613860777113146,神奈川県
明大入口,小田急バス（株）,"向10　専修大学前,向10　専修大学9号館,向11,向12,あざみ野駅〜登戸営業所",,,"1,1,1,1,1",,,,139.5525493570559,35.61385423280913,神奈川県
相模湖公園前,神奈川中央交通（株）・神奈川中央交通西（株）,湖21,,,1,,,,139.19153821169547,35.613329853509754,神奈川県
相模湖公園前,神奈川中央交通西（株）,湖22,,,1,,,,139.19153821169547,35.613329853509754,神奈川県
三田一丁目,川崎市,"生01,生02,生03",,,"2,2,2",,,,139.53974482722694,35.61300978080131,神奈川県
藤野下,神奈川中央交通西（株）,湖23,,,1,,,,139.16280823940025,35.612873894236735,神奈川県
金程四丁目,小田急バス（株）,"新03,新04,新09,新07",,,"1,1,1,1",,,,139.50262227006624,35.612844840237294,神奈川県
生田中学校前,小田急バス（株）,向13,,,1,,,,139.54494022187433,35.612836477679565,神奈川県
日影,神奈川中央交通（株）,"鶴21,鶴22",,,"1,1",,,,139.46736213878353,35.612758012688154,神奈川県
明治大学正門,小田急バス（株）,向13,,,1,,,,139.5504135578354,35.612752233249886,神奈川県
赤馬,神奈川中央交通（株）・神奈川中央交通西（株）,湖28,,,1,,,,139.2159187459534,35.612699964873805,神奈川県
青少年センター入口,神奈川中央交通（株）,"町28,橋16,橋26,橋61,橋63,原21",,,"1,1,1,1,1,1",,,,139.28566157736668,35.61252317053007,神奈川県
青少年センター入口［大地沢］,町田市,まちっこ：相原ルート,,,3,,,,139.28552131693002,35.61248123745644,神奈川県
雪ヶ坂,東急バス（株）,"向02,向01",,,"1,1",,,,139.5701046268421,35.61236307628153,神奈川県
